"","node","com_name","networktype"
"173","VEL_Q1","GN_ 7",1
"174","ALC_Q1","GN_ 8",1
"175","ALC_Q3","GN_ 8",1
"176","C5A_Q1","GN_ 8",1
"177","IJS_Q1","GN_ 8",1
"178","IWRD_Q1","GN_ 8",1
"179","MAV_Q1","GN_ 8",1
"180","NWH_Q1","GN_ 8",1
"181","RAT_Q1","GN_ 8",1
"182","SPR_Q1","GN_ 8",1
"183","VDMM_Q1","GN_ 8",1
"184","VDMWL_Q2","GN_ 8",1
"185","VEL_Q2","GN_ 8",1
"186","VOW_Q1","GN_ 8",1
"187","VZS_Q1","GN_ 8",1
"188","AZW_Q1","GN_ 9",1
"189","HRW_Q1","GN_ 9",1
"190","BAR_Q1","GN_10",1
"191","BHC_Q1","GN_10",1
"192","BJG_Q1","GN_10",1
"193","DEU_Q1","GN_10",1
"194","EMP_Q1","GN_10",1
"195","F1B_Q1","GN_10",1
"196","OSH_Q1","GN_10",1
"197","OSND_Q1","GN_10",1
"198","BECRWE","GN_11",1
"199","VFH_Q1","GN_11",1
"200","BOUX_Q1","GN_12",1
"201","BSN_Q1","GN_12",1
"202","DAMP_Q1","GN_12",1
"203","FLEV1_Q2","GN_12",1
"204","HOL_TITE","GN_12",1
"205","HOL_TRPB","GN_12",1
"206","ILLA_Q1","GN_12",1
"207","SAUL_Q1","GN_12",1
"208","TROY_Q1","GN_12",1
"209","VEND_Q1","GN_12",1
"210","VEND_Q3","GN_12",1
"211","VIGN_Q1","GN_12",1
"212","WARC_Q1","GN_12",1
"213","C4CRH_Q1","GN_13",1
"214","LRC_Q1","GN_13",1
"215","CAO_Q1","GN_14",1
"216","ZLF_Q1","GN_14",1
"217","DAAH_Q1","GN_15",1
"218","FLOR_Q2","GN_15",1
"219","FLOR_Q1","GN_16",1
"220","IALP_Q1","GN_16",1
"221","NOVY_Q1","GN_16",1
"222","HOL_AAHO","GN_17",1
"223","HOL_KMBQ","GN_17",1
"224","HOL_GKZB","GN_18",1
"225","HOL_KORH","GN_18",1
"226","HOL_LKBB","GN_18",1
"227","HORB1_Q1","GN_19",1
"228","HORB2_Q1","GN_19",1
"229","HORB3_Q1","GN_19",1
"230","SAND_Q1","GN_19",1
