"","node","com_name","networktype"
"48","HORB3_Q1","CPM_K3_01",3
"49","IALP_Q1","CPM_K3_01",3
"50","MAP_Q1","CPM_K3_01",3
"51","METZ_Q3","CPM_K3_01",3
"52","MMB_Q1","CPM_K3_01",3
"53","NEW_Q1","CPM_K3_01",3
"54","NOVY_Q1","CPM_K3_01",3
"55","OFBG_Q1","CPM_K3_01",3
"56","OSH_Q1","CPM_K3_01",3
"57","OSND_Q1","CPM_K3_01",3
"58","POM4_Q1","CPM_K3_01",3
"59","SAND_Q1","CPM_K3_01",3
"60","SARR6_Q1","CPM_K3_01",3
"61","SAUL_Q1","CPM_K3_01",3
"62","SILL_Q2","CPM_K3_01",3
"63","SWP_Q1","CPM_K3_01",3
"64","TROY_Q1","CPM_K3_01",3
"65","VALK_Q1","CPM_K3_01",3
"66","VALK_Q2","CPM_K3_01",3
"67","VDM2W_Q1","CPM_K3_01",3
"68","VDMLR_Q1","CPM_K3_01",3
"69","VDMLR_Q2","CPM_K3_01",3
"70","VDMWL_Q1","CPM_K3_01",3
"71","VDMWL_Q3","CPM_K3_01",3
"72","VEN_Q1","CPM_K3_01",3
"73","VEND_Q1","CPM_K3_01",3
"74","VEND_Q3","CPM_K3_01",3
"75","VFH_Q1","CPM_K3_01",3
"76","VFH_Q2","CPM_K3_01",3
"77","VNW_Q1","CPM_K3_01",3
"78","VRW_Q1","CPM_K3_01",3
"79","ALC_Q1","CPM_K3_02",3
"80","BSN_Q1","CPM_K3_02",3
"81","C5A_Q1","CPM_K3_02",3
"82","ELS_Q1","CPM_K3_02",3
"83","IJS_Q1","CPM_K3_02",3
"84","LRB_Q1","CPM_K3_02",3
"85","NWH_Q1","CPM_K3_02",3
"86","SPR_Q1","CPM_K3_02",3
"87","VDMM_Q1","CPM_K3_02",3
"88","VDMWL_Q2","CPM_K3_02",3
"89","VEL_Q2","CPM_K3_02",3
"90","VOW_Q1","CPM_K3_02",3
"91","VZS_Q1","CPM_K3_02",3
"92","HOL_TITE","CPM_K3_03",3
"93","ILLA_Q1","CPM_K3_03",3
"94","TROY_Q1","CPM_K3_03",3
"95","CAO_Q1","CPM_K3_04",3
"96","OSP_Q1","CPM_K3_04",3
"97","RAT_Q1","CPM_K3_04",3
"98","ZLF_Q1","CPM_K3_04",3
"99","388_Q1","CPM_K3_05",3
"100","600_Q1","CPM_K3_05",3
"101","DMN1_Q1","CPM_K3_05",3
"102","MB_Q1","CPM_K3_05",3
"103","MEK_Q1","CPM_K3_05",3
"104","NOVY_Q2","CPM_K3_05",3
"105","ABC_Q1","CPM_K3_06",3
"106","DIF_Q1","CPM_K3_06",3
"107","WEF_Q1","CPM_K3_06",3
"108","1AH_Q1","CPM_K3_07",3
"109","CUY_Q1","CPM_K3_07",3
"110","GENP_Q1","CPM_K3_07",3
"111","068_Q1","CPM_K4_01",3
"112","068_Q2","CPM_K4_01",3
"113","195_Q1","CPM_K4_01",3
"114","1DH_Q1","CPM_K4_01",3
"115","1GDGem","CPM_K4_01",3
"116","1TN_Q1","CPM_K4_01",3
"117","563_Q1","CPM_K4_01",3
"118","587_Q1","CPM_K4_01",3
"119","BECRAA","CPM_K4_01",3
"120","BECRKO","CPM_K4_01",3
"121","C4A_Q1","CPM_K4_01",3
"122","DMN1_Q3","CPM_K4_01",3
"123","ELT_Q1","CPM_K4_01",3
"124","FLEV1_Q1","CPM_K4_01",3
"125","FLOR_Q2","CPM_K4_01",3
"126","HOL_AAHO","CPM_K4_01",3
"127","HOL_KBMB","CPM_K4_01",3
"128","HOL_LKBB","CPM_K4_01",3
"129","HOL_LKSB","CPM_K4_01",3
"130","HOL_MBRU","CPM_K4_01",3
"131","HOL_MBUF","CPM_K4_01",3
"132","HOL_MRBR","CPM_K4_01",3
"133","HOL_PALZ","CPM_K4_01",3
"134","HOL_TMB12","CPM_K4_01",3
"135","HOL_TRRB","CPM_K4_01",3
"136","HOL_TRRS","CPM_K4_01",3
"137","HORB3_Q1","CPM_K4_01",3
"138","IALP_Q1","CPM_K4_01",3
"139","MAP_Q1","CPM_K4_01",3
"140","MMB_Q1","CPM_K4_01",3
"141","SARR6_Q1","CPM_K4_01",3
"142","SILL_Q2","CPM_K4_01",3
"143","TROY_Q1","CPM_K4_01",3
"144","VALK_Q1","CPM_K4_01",3
"145","VALK_Q2","CPM_K4_01",3
"146","VDM2W_Q1","CPM_K4_01",3
"147","VDMLR_Q1","CPM_K4_01",3
"148","VDMLR_Q2","CPM_K4_01",3
"149","VDMWL_Q1","CPM_K4_01",3
"150","VDMWL_Q3","CPM_K4_01",3
"151","VEN_Q1","CPM_K4_01",3
"152","VFH_Q2","CPM_K4_01",3
"153","VNW_Q1","CPM_K4_01",3
"154","VRW_Q1","CPM_K4_01",3
"155","ALC_Q1","CPM_K4_02",3
"156","C5A_Q1","CPM_K4_02",3
"157","LRB_Q1","CPM_K4_02",3
"158","SPR_Q1","CPM_K4_02",3
"159","VDMWL_Q2","CPM_K4_02",3
"160","VEL_Q2","CPM_K4_02",3
"161","VZS_Q1","CPM_K4_02",3
"162","HOL_TRRB","CPM_K4_03",3
"163","HORB1_Q1","CPM_K4_03",3
"164","HORB2_Q1","CPM_K4_03",3
"165","HORB3_Q1","CPM_K4_03",3
"166","202_Q1","CPM_K4_04",3
"167","HOL_KORB","CPM_K4_04",3
"168","HOL_MB253","CPM_K4_04",3
"169","HOL_TATE","CPM_K4_04",3
"170","HOL_TMB12","CPM_K4_04",3
"171","IALP_Q1","CPM_K4_05",3
"172","NOVY_Q1","CPM_K4_05",3
"173","SILL_Q2","CPM_K4_05",3
"174","TROY_Q1","CPM_K4_05",3
"175","DEU_Q1","CPM_K4_06",3
"176","EMP_Q1","CPM_K4_06",3
"177","NEW_Q1","CPM_K4_06",3
"178","OSND_Q1","CPM_K4_06",3
"179","068_Q1","CPM_K5_01",3
"180","195_Q1","CPM_K5_01",3
"181","1DH_Q1","CPM_K5_01",3
"182","1GDGem","CPM_K5_01",3
"183","1TN_Q1","CPM_K5_01",3
"184","587_Q1","CPM_K5_01",3
"185","C4A_Q1","CPM_K5_01",3
"186","DMN1_Q3","CPM_K5_01",3
"187","ELT_Q1","CPM_K5_01",3
"188","FLEV1_Q1","CPM_K5_01",3
"189","HOL_AAHO","CPM_K5_01",3
"190","HOL_KBMB","CPM_K5_01",3
"191","HOL_LKBB","CPM_K5_01",3
"192","HOL_LKSB","CPM_K5_01",3
"193","HOL_MBRU","CPM_K5_01",3
"194","HOL_MBUF","CPM_K5_01",3
"195","HOL_MRBR","CPM_K5_01",3
"196","HOL_PALZ","CPM_K5_01",3
"197","HOL_TRRB","CPM_K5_01",3
"198","HOL_TRRS","CPM_K5_01",3
"199","HORB3_Q1","CPM_K5_01",3
"200","SILL_Q2","CPM_K5_01",3
"201","VALK_Q2","CPM_K5_01",3
"202","VDM2W_Q1","CPM_K5_01",3
"203","VDMLR_Q1","CPM_K5_01",3
"204","VEN_Q1","CPM_K5_01",3
"205","VFH_Q2","CPM_K5_01",3
"206","VNW_Q1","CPM_K5_01",3
"207","VRW_Q1","CPM_K5_01",3
"208","1GDGem","CPM_K5_02",3
"209","VALK_Q1","CPM_K5_02",3
"210","VDM2W_Q1","CPM_K5_02",3
"211","VNW_Q1","CPM_K5_02",3
"212","VRW_Q1","CPM_K5_02",3
"213","VALK_Q1","CPM_K5_03",3
"214","VDM2W_Q1","CPM_K5_03",3
"215","VDMLR_Q2","CPM_K5_03",3
"216","VDMWL_Q1","CPM_K5_03",3
"217","VNW_Q1","CPM_K5_03",3
"218","068_Q1","CPM_K6_01",3
"219","195_Q1","CPM_K6_01",3
"220","1DH_Q1","CPM_K6_01",3
"221","1TN_Q1","CPM_K6_01",3
"222","C4A_Q1","CPM_K6_01",3
"223","DMN1_Q3","CPM_K6_01",3
"224","ELT_Q1","CPM_K6_01",3
"225","HOL_KBMB","CPM_K6_01",3
"226","HOL_LKBB","CPM_K6_01",3
"227","HOL_LKSB","CPM_K6_01",3
"228","HOL_MBUF","CPM_K6_01",3
"229","HOL_MRBR","CPM_K6_01",3
"230","HOL_PALZ","CPM_K6_01",3
"231","HOL_TRRB","CPM_K6_01",3
"232","HOL_TRRS","CPM_K6_01",3
"233","HORB3_Q1","CPM_K6_01",3
"234","VALK_Q2","CPM_K6_01",3
"235","VDM2W_Q1","CPM_K6_01",3
"236","VDMLR_Q1","CPM_K6_01",3
"237","VEN_Q1","CPM_K6_01",3
"238","VFH_Q2","CPM_K6_01",3
"239","VNW_Q1","CPM_K6_01",3
"240","068_Q1","CPM_K7_01",3
"241","C4A_Q1","CPM_K7_01",3
"242","DMN1_Q3","CPM_K7_01",3
"243","HOL_KBMB","CPM_K7_01",3
"244","HOL_LKBB","CPM_K7_01",3
"245","HOL_LKSB","CPM_K7_01",3
"246","HOL_MRBR","CPM_K7_01",3
"247","HOL_TRRB","CPM_K7_01",3
"248","HOL_TRRS","CPM_K7_01",3
"249","VFH_Q2","CPM_K7_01",3
"250","068_Q1","CPM_K8_01",3
"251","C4A_Q1","CPM_K8_01",3
"252","DMN1_Q3","CPM_K8_01",3
"253","HOL_KBMB","CPM_K8_01",3
"254","HOL_LKBB","CPM_K8_01",3
"255","HOL_LKSB","CPM_K8_01",3
"256","HOL_MRBR","CPM_K8_01",3
"257","VFH_Q2","CPM_K8_01",3
"258","068_Q1","GN_ 1",3
"259","068_Q2","GN_ 1",3
"260","195_Q1","GN_ 1",3
"261","1DH_Q1","GN_ 1",3
"262","1GDGem","GN_ 1",3
"263","1TN_Q1","GN_ 1",3
"264","563_Q1","GN_ 1",3
"265","587_Q1","GN_ 1",3
"266","BECRAA","GN_ 1",3
"267","BECRKO","GN_ 1",3
"268","BECRWE","GN_ 1",3
"269","C4A_Q1","GN_ 1",3
"270","DMN1_Q3","GN_ 1",3
"271","ELT_Q1","GN_ 1",3
"272","FLEV1_Q1","GN_ 1",3
"273","FLOR_Q2","GN_ 1",3
"274","GMW_Q1","GN_ 1",3
"275","HOL_AAHO","GN_ 1",3
"276","HOL_BDN2","GN_ 1",3
"277","HOL_KBMB","GN_ 1",3
"278","HOL_KMBQ","GN_ 1",3
"279","HOL_LKBB","GN_ 1",3
"280","HOL_LKSB","GN_ 1",3
"281","HOL_LKSH","GN_ 1",3
"282","HOL_MBRU","GN_ 1",3
"283","HOL_MBUF","GN_ 1",3
"284","HOL_MRBR","GN_ 1",3
"285","HOL_PALZ","GN_ 1",3
"286","HOL_SQUS","GN_ 1",3
"287","HOL_TMB11","GN_ 1",3
"288","HOL_TRRB","GN_ 1",3
"289","HOL_TRRS","GN_ 1",3
"290","HORB1_Q1","GN_ 1",3
"291","HORB2_Q1","GN_ 1",3
"292","HORB3_Q1","GN_ 1",3
"293","LANG_Q1","GN_ 1",3
"294","MAP_Q1","GN_ 1",3
"295","MMB_Q1","GN_ 1",3
"296","OFBG_Q1","GN_ 1",3
"297","SAND_Q1","GN_ 1",3
"298","SARR2_Q2","GN_ 1",3
"299","SARR6_Q1","GN_ 1",3
"300","VALK_Q1","GN_ 1",3
"301","VALK_Q2","GN_ 1",3
"302","VDM2W_Q1","GN_ 1",3
"303","VDMLR_Q1","GN_ 1",3
"304","VDMWL_Q3","GN_ 1",3
"305","VEN_Q1","GN_ 1",3
"306","VEND_Q3","GN_ 1",3
"307","VFH_Q1","GN_ 1",3
"308","VFH_Q2","GN_ 1",3
"309","VIGO_Q1","GN_ 1",3
"310","VNW_Q1","GN_ 1",3
"311","VRIG_Q1","GN_ 1",3
"312","VRW_Q1","GN_ 1",3
"313","068_Q3","GN_ 2",3
"314","VDMLR_Q2","GN_ 2",3
"315","VDMWL_Q1","GN_ 2",3
"316","189_Q1","GN_ 3",3
"317","388_Q1","GN_ 3",3
"318","585_Q1","GN_ 3",3
"319","585_Q2","GN_ 3",3
"320","600_Q1","GN_ 3",3
"321","BAR_Q1","GN_ 3",3
"322","BJG_Q1","GN_ 3",3
"323","DMN1_Q1","GN_ 3",3
"324","DMN1_Q2","GN_ 3",3
"325","HOK_Q1","GN_ 3",3
"326","MB_Q1","GN_ 3",3
"327","MEK_Q1","GN_ 3",3
"328","MMB_Q2","GN_ 3",3
"329","NOVY_Q2","GN_ 3",3
"330","POM3_Q1","GN_ 3",3
"331","POM4_Q1","GN_ 3",3
"332","VFH_Q3","GN_ 3",3
"333","1AH_Q1","GN_ 4",3
"334","CUY_Q1","GN_ 4",3
"335","DIK_Q1","GN_ 4",3
"336","GENP_Q1","GN_ 4",3
"337","STF_Q1","GN_ 4",3
"338","WHN_Q1","GN_ 4",3
"339","202_Q1","GN_ 5",3
"340","ATTO_Q1","GN_ 5",3
"341","HOL_KORB","GN_ 5",3
"342","HOL_MB253","GN_ 5",3
"343","HOL_TATE","GN_ 5",3
"344","HOL_TMB12","GN_ 5",3
"345","HOL_TRMB32","GN_ 5",3
"346","HOL_WEDW","GN_ 5",3
"347","METZ_Q3","GN_ 5",3
"348","SARR2_Q1","GN_ 5",3
"349","ABC_Q1","GN_ 6",3
"350","DIF_Q1","GN_ 6",3
"351","VEL_Q1","GN_ 6",3
"352","WEF_Q1","GN_ 6",3
"353","ALC_Q1","GN_ 7",3
"354","BSN_Q1","GN_ 7",3
"355","C5A_Q1","GN_ 7",3
"356","ELS_Q1","GN_ 7",3
"357","IJS_Q1","GN_ 7",3
"358","LRB_Q1","GN_ 7",3
"359","NWH_Q1","GN_ 7",3
"360","SPR_Q1","GN_ 7",3
"361","VDMM_Q1","GN_ 7",3
"362","VDMWL_Q2","GN_ 7",3
"363","VEL_Q2","GN_ 7",3
"364","VZS_Q1","GN_ 7",3
"365","ALC_Q3","GN_ 8",3
"366","CAO_Q1","GN_ 8",3
"367","IWRD_Q1","GN_ 8",3
"368","MAV_Q1","GN_ 8",3
"369","OSP_Q1","GN_ 8",3
"370","RAT_Q1","GN_ 8",3
"371","VOW_Q1","GN_ 8",3
"372","ZLF_Q1","GN_ 8",3
"373","AZW_Q1","GN_ 9",3
"374","BAW_Q1","GN_ 9",3
"375","BGA_Q1","GN_ 9",3
"376","BHC_Q1","GN_ 9",3
"377","D2A_Q1","GN_ 9",3
"378","DAAH_Q1","GN_ 9",3
"379","DEU_Q1","GN_ 9",3
"380","DMN4_Q1","GN_ 9",3
"381","EMP_Q1","GN_ 9",3
"382","F1B_Q1","GN_ 9",3
"383","HRW_Q1","GN_ 9",3
"384","LMH_Q1","GN_ 9",3
"385","NEW_Q1","GN_ 9",3
"386","OSND_Q1","GN_ 9",3
"387","SWP_Q1","GN_ 9",3
"388","BECRMA","GN_10",3
"389","BECRRB","GN_10",3
"390","BECRSB","GN_10",3
"391","BOUX_Q1","GN_11",3
"392","DAMP_Q1","GN_11",3
"393","FLEV1_Q2","GN_11",3
"394","FLOR_Q1","GN_11",3
"395","HOL_TITE","GN_11",3
"396","HOL_TRPB","GN_11",3
"397","IALP_Q1","GN_11",3
"398","ILLA_Q1","GN_11",3
"399","NOVY_Q1","GN_11",3
"400","OSH_Q1","GN_11",3
"401","SAUL_Q1","GN_11",3
"402","SILL_Q2","GN_11",3
"403","TROY_Q1","GN_11",3
"404","VEND_Q1","GN_11",3
"405","VIGN_Q1","GN_11",3
"406","WARC_Q1","GN_11",3
"407","C4CRH_Q1","GN_12",3
"408","LRC_Q1","GN_12",3
"409","HOK_Q2","GN_13",3
"410","RHH_Q1","GN_13",3
"411","HOL_GKZB","GN_14",3
"412","HOL_KORH","GN_14",3
