"","node","com_name","networktype"
"53","HORB2_Q1","CPM_K3_01",4
"54","HORB3_Q1","CPM_K3_01",4
"55","IALP_Q1","CPM_K3_01",4
"56","IWRD_Q1","CPM_K3_01",4
"57","MAP_Q1","CPM_K3_01",4
"58","METZ_Q3","CPM_K3_01",4
"59","MMB_Q1","CPM_K3_01",4
"60","NEW_Q1","CPM_K3_01",4
"61","NOVY_Q1","CPM_K3_01",4
"62","OFBG_Q1","CPM_K3_01",4
"63","OSH_Q1","CPM_K3_01",4
"64","OSND_Q1","CPM_K3_01",4
"65","POM4_Q1","CPM_K3_01",4
"66","SAND_Q1","CPM_K3_01",4
"67","SARR6_Q1","CPM_K3_01",4
"68","SAUL_Q1","CPM_K3_01",4
"69","SILL_Q2","CPM_K3_01",4
"70","SWP_Q1","CPM_K3_01",4
"71","TROY_Q1","CPM_K3_01",4
"72","VALK_Q1","CPM_K3_01",4
"73","VALK_Q2","CPM_K3_01",4
"74","VDM2W_Q1","CPM_K3_01",4
"75","VDMLR_Q1","CPM_K3_01",4
"76","VDMLR_Q2","CPM_K3_01",4
"77","VDMWL_Q1","CPM_K3_01",4
"78","VDMWL_Q3","CPM_K3_01",4
"79","VEN_Q1","CPM_K3_01",4
"80","VEND_Q1","CPM_K3_01",4
"81","VEND_Q3","CPM_K3_01",4
"82","VFH_Q1","CPM_K3_01",4
"83","VFH_Q2","CPM_K3_01",4
"84","VIGO_Q1","CPM_K3_01",4
"85","VNW_Q1","CPM_K3_01",4
"86","VRW_Q1","CPM_K3_01",4
"87","ALC_Q1","CPM_K3_02",4
"88","BSN_Q1","CPM_K3_02",4
"89","C5A_Q1","CPM_K3_02",4
"90","ELS_Q1","CPM_K3_02",4
"91","IJS_Q1","CPM_K3_02",4
"92","LRB_Q1","CPM_K3_02",4
"93","NWH_Q1","CPM_K3_02",4
"94","SPR_Q1","CPM_K3_02",4
"95","VDMM_Q1","CPM_K3_02",4
"96","VDMWL_Q2","CPM_K3_02",4
"97","VEL_Q2","CPM_K3_02",4
"98","VOW_Q1","CPM_K3_02",4
"99","VZS_Q1","CPM_K3_02",4
"100","388_Q1","CPM_K3_03",4
"101","585_Q2","CPM_K3_03",4
"102","600_Q1","CPM_K3_03",4
"103","DMN1_Q1","CPM_K3_03",4
"104","MB_Q1","CPM_K3_03",4
"105","MEK_Q1","CPM_K3_03",4
"106","NOVY_Q2","CPM_K3_03",4
"107","HOL_TITE","CPM_K3_04",4
"108","ILLA_Q1","CPM_K3_04",4
"109","TROY_Q1","CPM_K3_04",4
"110","ABC_Q1","CPM_K3_05",4
"111","DIF_Q1","CPM_K3_05",4
"112","WEF_Q1","CPM_K3_05",4
"113","1AH_Q1","CPM_K3_06",4
"114","CUY_Q1","CPM_K3_06",4
"115","GENP_Q1","CPM_K3_06",4
"116","CAO_Q1","CPM_K3_07",4
"117","OSP_Q1","CPM_K3_07",4
"118","RAT_Q1","CPM_K3_07",4
"119","ZLF_Q1","CPM_K3_07",4
"120","ATTO_Q1","CPM_K3_08",4
"121","HOL_KBMB","CPM_K3_08",4
"122","HOL_WEDE","CPM_K3_08",4
"123","068_Q1","CPM_K4_01",4
"124","068_Q2","CPM_K4_01",4
"125","195_Q1","CPM_K4_01",4
"126","1DH_Q1","CPM_K4_01",4
"127","1GDGem","CPM_K4_01",4
"128","1TN_Q1","CPM_K4_01",4
"129","202_Q1","CPM_K4_01",4
"130","563_Q1","CPM_K4_01",4
"131","587_Q1","CPM_K4_01",4
"132","BECRAA","CPM_K4_01",4
"133","BECRKO","CPM_K4_01",4
"134","BOUX_Q1","CPM_K4_01",4
"135","C4A_Q1","CPM_K4_01",4
"136","DMN1_Q3","CPM_K4_01",4
"137","ELT_Q1","CPM_K4_01",4
"138","FLEV1_Q1","CPM_K4_01",4
"139","FLOR_Q2","CPM_K4_01",4
"140","HOK_Q1","CPM_K4_01",4
"141","HOL_AAHO","CPM_K4_01",4
"142","HOL_KBMB","CPM_K4_01",4
"143","HOL_LKBB","CPM_K4_01",4
"144","HOL_LKSB","CPM_K4_01",4
"145","HOL_MBRU","CPM_K4_01",4
"146","HOL_MBUF","CPM_K4_01",4
"147","HOL_MRBR","CPM_K4_01",4
"148","HOL_PALZ","CPM_K4_01",4
"149","HOL_TMB12","CPM_K4_01",4
"150","HOL_TRPB","CPM_K4_01",4
"151","HOL_TRRB","CPM_K4_01",4
"152","HOL_TRRS","CPM_K4_01",4
"153","HORB3_Q1","CPM_K4_01",4
"154","IALP_Q1","CPM_K4_01",4
"155","MAP_Q1","CPM_K4_01",4
"156","MMB_Q1","CPM_K4_01",4
"157","SARR6_Q1","CPM_K4_01",4
"158","SILL_Q2","CPM_K4_01",4
"159","TROY_Q1","CPM_K4_01",4
"160","VALK_Q1","CPM_K4_01",4
"161","VALK_Q2","CPM_K4_01",4
"162","VDM2W_Q1","CPM_K4_01",4
"163","VDMLR_Q1","CPM_K4_01",4
"164","VDMLR_Q2","CPM_K4_01",4
"165","VDMWL_Q1","CPM_K4_01",4
"166","VDMWL_Q3","CPM_K4_01",4
"167","VEN_Q1","CPM_K4_01",4
"168","VFH_Q2","CPM_K4_01",4
"169","VIGO_Q1","CPM_K4_01",4
"170","VNW_Q1","CPM_K4_01",4
"171","VRW_Q1","CPM_K4_01",4
"172","IALP_Q1","CPM_K4_02",4
"173","NOVY_Q1","CPM_K4_02",4
"174","SILL_Q2","CPM_K4_02",4
"175","TROY_Q1","CPM_K4_02",4
"176","ALC_Q1","CPM_K4_03",4
"177","C5A_Q1","CPM_K4_03",4
"178","LRB_Q1","CPM_K4_03",4
"179","SPR_Q1","CPM_K4_03",4
"180","VDMM_Q1","CPM_K4_03",4
"181","VDMWL_Q2","CPM_K4_03",4
"182","VEL_Q2","CPM_K4_03",4
"183","VZS_Q1","CPM_K4_03",4
"184","388_Q1","CPM_K4_04",4
"185","585_Q2","CPM_K4_04",4
"186","600_Q1","CPM_K4_04",4
"187","DMN1_Q1","CPM_K4_04",4
"188","MEK_Q1","CPM_K4_04",4
"189","NOVY_Q2","CPM_K4_04",4
"190","068_Q1","CPM_K4_05",4
"191","068_Q2","CPM_K4_05",4
"192","HOL_TMB12","CPM_K4_05",4
"193","HOL_TMB21","CPM_K4_05",4
"194","DEU_Q1","CPM_K4_06",4
"195","EMP_Q1","CPM_K4_06",4
"196","NEW_Q1","CPM_K4_06",4
"197","OSND_Q1","CPM_K4_06",4
"198","202_Q1","CPM_K4_07",4
"199","HOL_KORB","CPM_K4_07",4
"200","HOL_MB253","CPM_K4_07",4
"201","HOL_TATE","CPM_K4_07",4
"202","HOL_TMB12","CPM_K4_07",4
"203","METZ_Q3","CPM_K4_07",4
"204","HOL_TRRB","CPM_K4_08",4
"205","HORB1_Q1","CPM_K4_08",4
"206","HORB2_Q1","CPM_K4_08",4
"207","HORB3_Q1","CPM_K4_08",4
"208","SAND_Q1","CPM_K4_08",4
"209","068_Q1","CPM_K5_01",4
"210","195_Q1","CPM_K5_01",4
"211","1DH_Q1","CPM_K5_01",4
"212","1GDGem","CPM_K5_01",4
"213","1TN_Q1","CPM_K5_01",4
"214","587_Q1","CPM_K5_01",4
"215","C4A_Q1","CPM_K5_01",4
"216","DMN1_Q3","CPM_K5_01",4
"217","ELT_Q1","CPM_K5_01",4
"218","FLEV1_Q1","CPM_K5_01",4
"219","FLOR_Q2","CPM_K5_01",4
"220","HOL_AAHO","CPM_K5_01",4
"221","HOL_KBMB","CPM_K5_01",4
"222","HOL_LKBB","CPM_K5_01",4
"223","HOL_LKSB","CPM_K5_01",4
"224","HOL_MBRU","CPM_K5_01",4
"225","HOL_MBUF","CPM_K5_01",4
"226","HOL_MRBR","CPM_K5_01",4
"227","HOL_PALZ","CPM_K5_01",4
"228","HOL_TRRB","CPM_K5_01",4
"229","HOL_TRRS","CPM_K5_01",4
"230","HORB3_Q1","CPM_K5_01",4
"231","SILL_Q2","CPM_K5_01",4
"232","TROY_Q1","CPM_K5_01",4
"233","VALK_Q2","CPM_K5_01",4
"234","VDM2W_Q1","CPM_K5_01",4
"235","VDMLR_Q1","CPM_K5_01",4
"236","VEN_Q1","CPM_K5_01",4
"237","VFH_Q2","CPM_K5_01",4
"238","VIGO_Q1","CPM_K5_01",4
"239","VNW_Q1","CPM_K5_01",4
"240","VRW_Q1","CPM_K5_01",4
"241","1GDGem","CPM_K5_02",4
"242","VALK_Q1","CPM_K5_02",4
"243","VDM2W_Q1","CPM_K5_02",4
"244","VNW_Q1","CPM_K5_02",4
"245","VRW_Q1","CPM_K5_02",4
"246","VALK_Q1","CPM_K5_03",4
"247","VDM2W_Q1","CPM_K5_03",4
"248","VDMLR_Q2","CPM_K5_03",4
"249","VDMWL_Q1","CPM_K5_03",4
"250","VNW_Q1","CPM_K5_03",4
"251","068_Q1","CPM_K6_01",4
"252","195_Q1","CPM_K6_01",4
"253","1DH_Q1","CPM_K6_01",4
"254","1TN_Q1","CPM_K6_01",4
"255","C4A_Q1","CPM_K6_01",4
"256","DMN1_Q3","CPM_K6_01",4
"257","ELT_Q1","CPM_K6_01",4
"258","HOL_KBMB","CPM_K6_01",4
"259","HOL_LKBB","CPM_K6_01",4
"260","HOL_LKSB","CPM_K6_01",4
"261","HOL_MBUF","CPM_K6_01",4
"262","HOL_MRBR","CPM_K6_01",4
"263","HOL_PALZ","CPM_K6_01",4
"264","HOL_TRRB","CPM_K6_01",4
"265","HOL_TRRS","CPM_K6_01",4
"266","HORB3_Q1","CPM_K6_01",4
"267","SILL_Q2","CPM_K6_01",4
"268","VALK_Q2","CPM_K6_01",4
"269","VDM2W_Q1","CPM_K6_01",4
"270","VDMLR_Q1","CPM_K6_01",4
"271","VEN_Q1","CPM_K6_01",4
"272","VFH_Q2","CPM_K6_01",4
"273","VNW_Q1","CPM_K6_01",4
"274","195_Q1","CPM_K6_02",4
"275","C4A_Q1","CPM_K6_02",4
"276","FLEV1_Q1","CPM_K6_02",4
"277","HOL_PALZ","CPM_K6_02",4
"278","VFH_Q2","CPM_K6_02",4
"279","VIGO_Q1","CPM_K6_02",4
"280","068_Q1","CPM_K7_01",4
"281","C4A_Q1","CPM_K7_01",4
"282","DMN1_Q3","CPM_K7_01",4
"283","HOL_KBMB","CPM_K7_01",4
"284","HOL_LKBB","CPM_K7_01",4
"285","HOL_LKSB","CPM_K7_01",4
"286","HOL_MBUF","CPM_K7_01",4
"287","HOL_MRBR","CPM_K7_01",4
"288","HOL_PALZ","CPM_K7_01",4
"289","HOL_TRRB","CPM_K7_01",4
"290","HOL_TRRS","CPM_K7_01",4
"291","HORB3_Q1","CPM_K7_01",4
"292","VFH_Q2","CPM_K7_01",4
"293","068_Q1","CPM_K8_01",4
"294","C4A_Q1","CPM_K8_01",4
"295","DMN1_Q3","CPM_K8_01",4
"296","HOL_KBMB","CPM_K8_01",4
"297","HOL_MRBR","CPM_K8_01",4
"298","HOL_TRRB","CPM_K8_01",4
"299","HOL_TRRS","CPM_K8_01",4
"300","VFH_Q2","CPM_K8_01",4
"301","068_Q1","CPM_K8_02",4
"302","C4A_Q1","CPM_K8_02",4
"303","DMN1_Q3","CPM_K8_02",4
"304","HOL_KBMB","CPM_K8_02",4
"305","HOL_LKBB","CPM_K8_02",4
"306","HOL_LKSB","CPM_K8_02",4
"307","HOL_MRBR","CPM_K8_02",4
"308","VFH_Q2","CPM_K8_02",4
"309","068_Q1","GN_ 1",4
"310","068_Q2","GN_ 1",4
"311","195_Q1","GN_ 1",4
"312","1DH_Q1","GN_ 1",4
"313","1GDGem","GN_ 1",4
"314","1TN_Q1","GN_ 1",4
"315","587_Q1","GN_ 1",4
"316","BECRAA","GN_ 1",4
"317","BECRKO","GN_ 1",4
"318","BECRWE","GN_ 1",4
"319","BOUX_Q1","GN_ 1",4
"320","C4A_Q1","GN_ 1",4
"321","DMN1_Q3","GN_ 1",4
"322","ELT_Q1","GN_ 1",4
"323","FLEV1_Q1","GN_ 1",4
"324","FLOR_Q2","GN_ 1",4
"325","GMW_Q1","GN_ 1",4
"326","HOL_AAHO","GN_ 1",4
"327","HOL_BDN2","GN_ 1",4
"328","HOL_GKZB","GN_ 1",4
"329","HOL_KBMB","GN_ 1",4
"330","HOL_KMBQ","GN_ 1",4
"331","HOL_KORH","GN_ 1",4
"332","HOL_LKBB","GN_ 1",4
"333","HOL_LKSB","GN_ 1",4
"334","HOL_MBRU","GN_ 1",4
"335","HOL_MBUF","GN_ 1",4
"336","HOL_MRBR","GN_ 1",4
"337","HOL_PALZ","GN_ 1",4
"338","HOL_SQUS","GN_ 1",4
"339","HOL_TMB11","GN_ 1",4
"340","HOL_TRPB","GN_ 1",4
"341","HOL_TRRB","GN_ 1",4
"342","HOL_TRRS","GN_ 1",4
"343","HORB1_Q1","GN_ 1",4
"344","HORB2_Q1","GN_ 1",4
"345","HORB3_Q1","GN_ 1",4
"346","LANG_Q1","GN_ 1",4
"347","MAP_Q1","GN_ 1",4
"348","MMB_Q1","GN_ 1",4
"349","OFBG_Q1","GN_ 1",4
"350","OSH_Q1","GN_ 1",4
"351","SAND_Q1","GN_ 1",4
"352","SARR2_Q2","GN_ 1",4
"353","SARR6_Q1","GN_ 1",4
"354","VALK_Q2","GN_ 1",4
"355","VDMLR_Q1","GN_ 1",4
"356","VEN_Q1","GN_ 1",4
"357","VEND_Q3","GN_ 1",4
"358","VFH_Q1","GN_ 1",4
"359","VFH_Q2","GN_ 1",4
"360","VIGO_Q1","GN_ 1",4
"361","VNW_Q1","GN_ 1",4
"362","068_Q3","GN_ 2",4
"363","HOK_Q1","GN_ 2",4
"364","VALK_Q1","GN_ 2",4
"365","VDM2W_Q1","GN_ 2",4
"366","VDML2_Q1","GN_ 2",4
"367","VDMLR_Q2","GN_ 2",4
"368","VDMWL_Q1","GN_ 2",4
"369","VDMWL_Q3","GN_ 2",4
"370","VRW_Q1","GN_ 2",4
"371","189_Q1","GN_ 3",4
"372","388_Q1","GN_ 3",4
"373","585_Q1","GN_ 3",4
"374","585_Q2","GN_ 3",4
"375","600_Q1","GN_ 3",4
"376","BAR_Q1","GN_ 3",4
"377","BJG_Q1","GN_ 3",4
"378","C4CRH_Q1","GN_ 3",4
"379","DMN1_Q1","GN_ 3",4
"380","DMN1_Q2","GN_ 3",4
"381","LIW_Q1","GN_ 3",4
"382","LRC_Q1","GN_ 3",4
"383","MB_Q1","GN_ 3",4
"384","MEK_Q1","GN_ 3",4
"385","MMB_Q2","GN_ 3",4
"386","NOVY_Q2","GN_ 3",4
"387","POM3_Q1","GN_ 3",4
"388","VFH_Q3","GN_ 3",4
"389","1AH_Q1","GN_ 4",4
"390","COS_Q1","GN_ 4",4
"391","CUY_Q1","GN_ 4",4
"392","DIK_Q1","GN_ 4",4
"393","GENP_Q1","GN_ 4",4
"394","STF_Q1","GN_ 4",4
"395","WHN_Q1","GN_ 4",4
"396","202_Q1","GN_ 5",4
"397","563_Q1","GN_ 5",4
"398","ATTO_Q1","GN_ 5",4
"399","HOL_K9SA","GN_ 5",4
"400","HOL_KORB","GN_ 5",4
"401","HOL_LKSH","GN_ 5",4
"402","HOL_MB253","GN_ 5",4
"403","HOL_TATE","GN_ 5",4
"404","HOL_TMB12","GN_ 5",4
"405","HOL_TMB21","GN_ 5",4
"406","HOL_TMB22","GN_ 5",4
"407","HOL_TRMB32","GN_ 5",4
"408","HOL_WEDE","GN_ 5",4
"409","HOL_WEDW","GN_ 5",4
"410","METZ_Q3","GN_ 5",4
"411","SARR2_Q1","GN_ 5",4
"412","VRIG_Q1","GN_ 5",4
"413","ABC_Q1","GN_ 6",4
"414","DIF_Q1","GN_ 6",4
"415","VEL_Q1","GN_ 6",4
"416","WEF_Q1","GN_ 6",4
"417","ALC_Q1","GN_ 7",4
"418","BSN_Q1","GN_ 7",4
"419","C5A_Q1","GN_ 7",4
"420","ELS_Q1","GN_ 7",4
"421","IJS_Q1","GN_ 7",4
"422","LRB_Q1","GN_ 7",4
"423","NWH_Q1","GN_ 7",4
"424","SPR_Q1","GN_ 7",4
"425","VDMM_Q1","GN_ 7",4
"426","VDMWL_Q2","GN_ 7",4
"427","VEL_Q2","GN_ 7",4
"428","VOW_Q1","GN_ 7",4
"429","VZS_Q1","GN_ 7",4
"430","ALC_Q3","GN_ 8",4
"431","CAO_Q1","GN_ 8",4
"432","IWRD_Q1","GN_ 8",4
"433","MAV_Q1","GN_ 8",4
"434","OSP_Q1","GN_ 8",4
"435","RAT_Q1","GN_ 8",4
"436","SILL_Q1","GN_ 8",4
"437","ZLF_Q1","GN_ 8",4
"438","AZW_Q1","GN_ 9",4
"439","BAW_Q1","GN_ 9",4
"440","BGA_Q1","GN_ 9",4
"441","BHC_Q1","GN_ 9",4
"442","D2A_Q1","GN_ 9",4
"443","DAAH_Q1","GN_ 9",4
"444","DEU_Q1","GN_ 9",4
"445","DMN4_Q1","GN_ 9",4
"446","EMP_Q1","GN_ 9",4
"447","F1B_Q1","GN_ 9",4
"448","FLEVO_Q1","GN_ 9",4
"449","HER_Q1","GN_ 9",4
"450","HRW_Q1","GN_ 9",4
"451","LMH_Q1","GN_ 9",4
"452","NEW_Q1","GN_ 9",4
"453","OSND_Q1","GN_ 9",4
"454","POM4_Q1","GN_ 9",4
"455","SWP_Q1","GN_ 9",4
"456","BECRMA","GN_10",4
"457","BECRRB","GN_10",4
"458","BECRSB","GN_10",4
"459","DAMP_Q1","GN_11",4
"460","FLOR_Q1","GN_11",4
"461","HOL_TITE","GN_11",4
"462","IALP_Q1","GN_11",4
"463","MAIR_Q1","GN_11",4
"464","NOVY_Q1","GN_11",4
"465","SAUL_Q1","GN_11",4
"466","SILL_Q2","GN_11",4
"467","TROY_Q1","GN_11",4
"468","VEND_Q1","GN_11",4
"469","WARC_Q1","GN_11",4
"470","FLEV1_Q2","GN_12",4
"471","ILLA_Q1","GN_12",4
"472","VIGN_Q1","GN_12",4
"473","HBW_Q1","GN_13",4
"474","LMH_Q2","GN_13",4
"475","HOK_Q2","GN_14",4
"476","RHH_Q1","GN_14",4
"477","HOL_MB259","GN_15",4
"478","HOL_MIWA","GN_15",4
"479","HOL_TWML","GN_15",4
