"","node","com_name","networktype"
"205","NOR_QT1","CPM_K3_01",2
"206","NOVY_QT3","CPM_K3_01",2
"207","NOVY_QT5","CPM_K3_01",2
"208","NOVY104","CPM_K3_01",2
"209","NOVY105","CPM_K3_01",2
"210","NOVY108","CPM_K3_01",2
"211","NOVY114","CPM_K3_01",2
"212","NOVY117","CPM_K3_01",2
"213","NOVY118","CPM_K3_01",2
"214","NOVY119","CPM_K3_01",2
"215","NOVY120","CPM_K3_01",2
"216","NOVY123","CPM_K3_01",2
"217","NOVY124","CPM_K3_01",2
"218","NOVY125","CPM_K3_01",2
"219","NOVY126","CPM_K3_01",2
"220","NOVY130","CPM_K3_01",2
"221","NOVY141","CPM_K3_01",2
"222","NOVY150","CPM_K3_01",2
"223","OFBG_QT3","CPM_K3_01",2
"224","OFBG209","CPM_K3_01",2
"225","OFBG212","CPM_K3_01",2
"226","OSD0017","CPM_K3_01",2
"227","OSH0019","CPM_K3_01",2
"228","OSN0003","CPM_K3_01",2
"229","ROSN_QT1","CPM_K3_01",2
"230","SAND101","CPM_K3_01",2
"231","SARR214","CPM_K3_01",2
"232","SARR216","CPM_K3_01",2
"233","SARR606","CPM_K3_01",2
"234","SARR609","CPM_K3_01",2
"235","SAUL103","CPM_K3_01",2
"236","SILL_QT6","CPM_K3_01",2
"237","SILL_QT7","CPM_K3_01",2
"238","SILL115","CPM_K3_01",2
"239","SILL120","CPM_K3_01",2
"240","SILL123","CPM_K3_01",2
"241","SILL139","CPM_K3_01",2
"242","SILL146","CPM_K3_01",2
"243","SILL150","CPM_K3_01",2
"244","SILL151","CPM_K3_01",2
"245","TROY008","CPM_K3_01",2
"246","TROY011","CPM_K3_01",2
"247","TROY013","CPM_K3_01",2
"248","TROY018","CPM_K3_01",2
"249","TROY019","CPM_K3_01",2
"250","TROY020","CPM_K3_01",2
"251","TROY024","CPM_K3_01",2
"252","TROY025","CPM_K3_01",2
"253","TROY027","CPM_K3_01",2
"254","TROY030","CPM_K3_01",2
"255","TROY032","CPM_K3_01",2
"256","TROY033","CPM_K3_01",2
"257","TROY039","CPM_K3_01",2
"258","TROY041","CPM_K3_01",2
"259","TROY049","CPM_K3_01",2
"260","TROY053","CPM_K3_01",2
"261","TROY055","CPM_K3_01",2
"262","TROY056","CPM_K3_01",2
"263","TROY060","CPM_K3_01",2
"264","TROY072","CPM_K3_01",2
"265","TROY074","CPM_K3_01",2
"266","TROY081","CPM_K3_01",2
"267","TROY083","CPM_K3_01",2
"268","TROY085","CPM_K3_01",2
"269","TROY088","CPM_K3_01",2
"270","TROY090","CPM_K3_01",2
"271","TROY092","CPM_K3_01",2
"272","TROY094","CPM_K3_01",2
"273","TROY095","CPM_K3_01",2
"274","TROY096","CPM_K3_01",2
"275","TROY100","CPM_K3_01",2
"276","TROY102","CPM_K3_01",2
"277","TROY105","CPM_K3_01",2
"278","TROY110","CPM_K3_01",2
"279","TROY117","CPM_K3_01",2
"280","TROY125","CPM_K3_01",2
"281","TROY127","CPM_K3_01",2
"282","TROY128","CPM_K3_01",2
"283","TROY131","CPM_K3_01",2
"284","TROY137","CPM_K3_01",2
"285","TROY143","CPM_K3_01",2
"286","TROY147","CPM_K3_01",2
"287","TROY150","CPM_K3_01",2
"288","TROY156","CPM_K3_01",2
"289","TROY158","CPM_K3_01",2
"290","TROY163","CPM_K3_01",2
"291","TROY166","CPM_K3_01",2
"292","TROY168","CPM_K3_01",2
"293","TROY170","CPM_K3_01",2
"294","TROY171","CPM_K3_01",2
"295","TROY172","CPM_K3_01",2
"296","TROY173","CPM_K3_01",2
"297","TROY174","CPM_K3_01",2
"298","TROY176","CPM_K3_01",2
"299","TROY180","CPM_K3_01",2
"300","TROY184","CPM_K3_01",2
"301","TROY185","CPM_K3_01",2
"302","TROY186","CPM_K3_01",2
"303","TROY195","CPM_K3_01",2
"304","TROY196","CPM_K3_01",2
"305","TROY200","CPM_K3_01",2
"306","TROY201","CPM_K3_01",2
"307","TROY206","CPM_K3_01",2
"308","TROY208","CPM_K3_01",2
"309","TROY210","CPM_K3_01",2
"310","TROY212","CPM_K3_01",2
"311","TROY214","CPM_K3_01",2
"312","TROY215","CPM_K3_01",2
"313","TROY216","CPM_K3_01",2
"314","TROY217","CPM_K3_01",2
"315","TROY219","CPM_K3_01",2
"316","TROY221","CPM_K3_01",2
"317","TROY224","CPM_K3_01",2
"318","TROY226","CPM_K3_01",2
"319","TROY228","CPM_K3_01",2
"320","VAL0025","CPM_K3_01",2
"321","VDM2W13","CPM_K3_01",2
"322","VDMW201","CPM_K3_01",2
"323","VDMW202","CPM_K3_01",2
"324","VDMWL01","CPM_K3_01",2
"325","VEND053","CPM_K3_01",2
"326","VEND089","CPM_K3_01",2
"327","VEND096","CPM_K3_01",2
"328","VEND143","CPM_K3_01",2
"329","VEND213","CPM_K3_01",2
"330","VFH_QT5","CPM_K3_01",2
"331","VFH0004","CPM_K3_01",2
"332","VFH0013","CPM_K3_01",2
"333","VFH0015","CPM_K3_01",2
"334","VFH0023","CPM_K3_01",2
"335","VFH0027","CPM_K3_01",2
"336","VFH0035","CPM_K3_01",2
"337","VFH0041","CPM_K3_01",2
"338","VFH0047","CPM_K3_01",2
"339","VFH0049","CPM_K3_01",2
"340","VFH0051","CPM_K3_01",2
"341","VFH0061","CPM_K3_01",2
"342","VIGO102","CPM_K3_01",2
"343","VILE101","CPM_K3_01",2
"344","VL00373","CPM_K3_01",2
"345","VLD0001","CPM_K3_01",2
"346","VNW0001","CPM_K3_01",2
"347","VNW0002","CPM_K3_01",2
"348","VNW0004","CPM_K3_01",2
"349","ELT0005","CPM_K3_02",2
"350","HORB304","CPM_K3_02",2
"351","HORB305","CPM_K3_02",2
"352","HORB315","CPM_K3_02",2
"353","068024","CPM_K3_03",2
"354","068154","CPM_K3_03",2
"355","068156","CPM_K3_03",2
"356","068160","CPM_K3_03",2
"357","5851603","CPM_K3_03",2
"358","BHC_QT3","CPM_K3_03",2
"359","BHC0055","CPM_K3_03",2
"360","D2A_QT1","CPM_K3_03",2
"361","DMN1036","CPM_K3_03",2
"362","ENNE201","CPM_K3_03",2
"363","F1B0101","CPM_K3_03",2
"364","F1B0102","CPM_K3_03",2
"365","F1B0103","CPM_K3_03",2
"366","F1B0201","CPM_K3_03",2
"367","F1B0301","CPM_K3_03",2
"368","F1B0302","CPM_K3_03",2
"369","F1B0401","CPM_K3_03",2
"370","F1B0402","CPM_K3_03",2
"371","F1B0502","CPM_K3_03",2
"372","F1B0503","CPM_K3_03",2
"373","F1B0504","CPM_K3_03",2
"374","F1B0505","CPM_K3_03",2
"375","F1B0601","CPM_K3_03",2
"376","F1B0602","CPM_K3_03",2
"377","F1B0603","CPM_K3_03",2
"378","HBW0003","CPM_K3_03",2
"379","IWRD577","CPM_K3_03",2
"380","MEH0011","CPM_K3_03",2
"381","MRW0003","CPM_K3_03",2
"382","NOVY_QT4","CPM_K3_03",2
"383","SWP0002","CPM_K3_03",2
"384","VDM2W23","CPM_K3_03",2
"385","VDMLR16","CPM_K3_03",2
"386","VDMLR20","CPM_K3_03",2
"387","VDMWL53","CPM_K3_03",2
"388","VFH0037","CPM_K3_03",2
"389","WOE0003","CPM_K3_03",2
"390","185362","CPM_K3_04",2
"391","ALC_QT1","CPM_K3_04",2
"392","ALC0002","CPM_K3_04",2
"393","ALC0035","CPM_K3_04",2
"394","ALC0048","CPM_K3_04",2
"395","ALC0049","CPM_K3_04",2
"396","ALC0053","CPM_K3_04",2
"397","ALC0075","CPM_K3_04",2
"398","BHC0086","CPM_K3_04",2
"399","BJG0004","CPM_K3_04",2
"400","BSN0002","CPM_K3_04",2
"401","C5A_QT1","CPM_K3_04",2
"402","C5A_QT2","CPM_K3_04",2
"403","C5A_QT3","CPM_K3_04",2
"404","C5A0101","CPM_K3_04",2
"405","C5A0102","CPM_K3_04",2
"406","C5A0104","CPM_K3_04",2
"407","C5A0201","CPM_K3_04",2
"408","C5A0202","CPM_K3_04",2
"409","C5A0203","CPM_K3_04",2
"410","C5A0305","CPM_K3_04",2
"411","C5A0306","CPM_K3_04",2
"412","C5A0307","CPM_K3_04",2
"413","C5A0404","CPM_K3_04",2
"414","EMP0014","CPM_K3_04",2
"415","HOK0002","CPM_K3_04",2
"416","IJS0003","CPM_K3_04",2
"417","LRB0025","CPM_K3_04",2
"418","LRB0032","CPM_K3_04",2
"419","NWH0009","CPM_K3_04",2
"420","NWH0021","CPM_K3_04",2
"421","NWH0025","CPM_K3_04",2
"422","NWH0032","CPM_K3_04",2
"423","NWH0033","CPM_K3_04",2
"424","NWH0036","CPM_K3_04",2
"425","NWH0038","CPM_K3_04",2
"426","NWH0040","CPM_K3_04",2
"427","NWH0043","CPM_K3_04",2
"428","OKF0011","CPM_K3_04",2
"429","RAT0002","CPM_K3_04",2
"430","SPR0001","CPM_K3_04",2
"431","SPR0002","CPM_K3_04",2
"432","SPR0003","CPM_K3_04",2
"433","SPR0004","CPM_K3_04",2
"434","SPR0005","CPM_K3_04",2
"435","SWP0002","CPM_K3_04",2
"436","UDP0002","CPM_K3_04",2
"437","UDP0005","CPM_K3_04",2
"438","VAL0011","CPM_K3_04",2
"439","VAL0017","CPM_K3_04",2
"440","VAL0022","CPM_K3_04",2
"441","VDM0001","CPM_K3_04",2
"442","VDM2W01","CPM_K3_04",2
"443","VDMWL07","CPM_K3_04",2
"444","VEND025","CPM_K3_04",2
"445","VOW0001","CPM_K3_04",2
"446","VOW0004","CPM_K3_04",2
"447","VOW0005","CPM_K3_04",2
"448","VOW0006","CPM_K3_04",2
"449","VOW0007","CPM_K3_04",2
"450","VOW0013","CPM_K3_04",2
"451","VOW0016","CPM_K3_04",2
"452","VOW0028","CPM_K3_04",2
"453","VOW0039","CPM_K3_04",2
"454","VOW0040","CPM_K3_04",2
"455","VRW0008","CPM_K3_04",2
"456","202_QT1","CPM_K3_05",2
"457","202018","CPM_K3_05",2
"458","202023","CPM_K3_05",2
"459","202026","CPM_K3_05",2
"460","202034","CPM_K3_05",2
"461","202038","CPM_K3_05",2
"462","202039","CPM_K3_05",2
"463","202040","CPM_K3_05",2
"464","202041","CPM_K3_05",2
"465","202042","CPM_K3_05",2
"466","202067","CPM_K3_05",2
"467","202068","CPM_K3_05",2
"468","202070","CPM_K3_05",2
"469","202072","CPM_K3_05",2
"470","202078","CPM_K3_05",2
"471","202080","CPM_K3_05",2
"472","202081","CPM_K3_05",2
"473","202091","CPM_K3_05",2
"474","202101","CPM_K3_05",2
"475","202105","CPM_K3_05",2
"476","202110","CPM_K3_05",2
"477","202116","CPM_K3_05",2
"478","202117","CPM_K3_05",2
"479","202120","CPM_K3_05",2
"480","OUD2215","CPM_K3_05",2
"481","1AH_QT1","CPM_K3_06",2
"482","1AH_QT2","CPM_K3_06",2
"483","202013","CPM_K3_06",2
"484","202018","CPM_K3_06",2
"485","202085","CPM_K3_06",2
"486","202118","CPM_K3_06",2
"487","CUY0001","CPM_K3_06",2
"488","CUY0020","CPM_K3_06",2
"489","CUY0022","CPM_K3_06",2
"490","CUY0025","CPM_K3_06",2
"491","CUY0028","CPM_K3_06",2
"492","CUY0030","CPM_K3_06",2
"493","CUY0033","CPM_K3_06",2
"494","CUY0035","CPM_K3_06",2
"495","CUY0037","CPM_K3_06",2
"496","CUY0038","CPM_K3_06",2
"497","CUY0039","CPM_K3_06",2
"498","CUY0041","CPM_K3_06",2
"499","CUY0042","CPM_K3_06",2
"500","CUY0043","CPM_K3_06",2
"501","CUY0044","CPM_K3_06",2
"502","CUY0049","CPM_K3_06",2
"503","CUY0051","CPM_K3_06",2
"504","CUY0056","CPM_K3_06",2
"505","CUY0058","CPM_K3_06",2
"506","CUY0059","CPM_K3_06",2
"507","CUY0061","CPM_K3_06",2
"508","CUY0066","CPM_K3_06",2
"509","CUY0068","CPM_K3_06",2
"510","CUY0072","CPM_K3_06",2
"511","CUY0076","CPM_K3_06",2
"512","CUY0080","CPM_K3_06",2
"513","CUY0083","CPM_K3_06",2
"514","CUY0084","CPM_K3_06",2
"515","CUY0086","CPM_K3_06",2
"516","CUY0088","CPM_K3_06",2
"517","CUY0089","CPM_K3_06",2
"518","CUY0092","CPM_K3_06",2
"519","CUY0093","CPM_K3_06",2
"520","CUY0095","CPM_K3_06",2
"521","CUY0096","CPM_K3_06",2
"522","CUY0097","CPM_K3_06",2
"523","CUY0098","CPM_K3_06",2
"524","CUY0100","CPM_K3_06",2
"525","CUY0101","CPM_K3_06",2
"526","CUY0102","CPM_K3_06",2
"527","CUY0103","CPM_K3_06",2
"528","CUY0108","CPM_K3_06",2
"529","CUY0109","CPM_K3_06",2
"530","D2B0101","CPM_K3_06",2
"531","D2B0103","CPM_K3_06",2
"532","GEN_QT1","CPM_K3_06",2
"533","GEN0015","CPM_K3_06",2
"534","GEP_QT1","CPM_K3_06",2
"535","GEP0007","CPM_K3_06",2
"536","GEP0028","CPM_K3_06",2
"537","HRW2001","CPM_K3_06",2
"538","IBYK008","CPM_K3_06",2
"539","IBYK011","CPM_K3_06",2
"540","OUD2281","CPM_K3_06",2
"541","195011","CPM_K3_07",2
"542","MMB0003","CPM_K3_07",2
"543","VDM2W13","CPM_K3_07",2
"544","NHO0003","CPM_K3_08",2
"545","NOVY_QT1","CPM_K3_08",2
"546","NOVY107","CPM_K3_08",2
"547","VEND008","CPM_K3_08",2
"548","VEND020","CPM_K3_08",2
"549","VEND032","CPM_K3_08",2
"550","VEND033","CPM_K3_08",2
"551","VEND034","CPM_K3_08",2
"552","VEND036","CPM_K3_08",2
"553","VEND037","CPM_K3_08",2
"554","VEND039","CPM_K3_08",2
"555","VEND042","CPM_K3_08",2
"556","VEND047","CPM_K3_08",2
"557","VEND050","CPM_K3_08",2
"558","VEND053","CPM_K3_08",2
"559","VEND069","CPM_K3_08",2
"560","VEND071","CPM_K3_08",2
"561","VEND107","CPM_K3_08",2
"562","VEND120","CPM_K3_08",2
"563","VEND142","CPM_K3_08",2
"564","VEND150","CPM_K3_08",2
"565","VEND154","CPM_K3_08",2
"566","VEND157","CPM_K3_08",2
"567","VEND174","CPM_K3_08",2
"568","VEND181","CPM_K3_08",2
"569","VEND185","CPM_K3_08",2
"570","VEND187","CPM_K3_08",2
"571","VEND196","CPM_K3_08",2
"572","VEND198","CPM_K3_08",2
"573","VEND206","CPM_K3_08",2
"574","VEND210","CPM_K3_08",2
"575","VEND221","CPM_K3_08",2
"576","VEND240","CPM_K3_08",2
"577","VEND243","CPM_K3_08",2
"578","VEND245","CPM_K3_08",2
"579","VEND249","CPM_K3_08",2
"580","VEND255","CPM_K3_08",2
"581","VEND270","CPM_K3_08",2
"582","388_QT1","CPM_K3_09",2
"583","388_QT2","CPM_K3_09",2
"584","388001","CPM_K3_09",2
"585","388008","CPM_K3_09",2
"586","388009","CPM_K3_09",2
"587","388010","CPM_K3_09",2
"588","388012","CPM_K3_09",2
"589","388013","CPM_K3_09",2
"590","388015","CPM_K3_09",2
"591","388019","CPM_K3_09",2
"592","3880203","CPM_K3_09",2
"593","388021","CPM_K3_09",2
"594","600M1","CPM_K3_09",2
"595","BHC0059","CPM_K3_09",2
"596","DMN1001","CPM_K3_09",2
"597","DMN1037","CPM_K3_09",2
"598","VDMWL19","CPM_K3_09",2
"599","VDMWL31","CPM_K3_09",2
"600","ZLF0003","CPM_K3_10",2
"601","ZLF0027","CPM_K3_10",2
"602","ZLF0030","CPM_K3_10",2
"603","ZLF0036","CPM_K3_10",2
"604","ZLF0046","CPM_K3_10",2
"605","ZLF0052","CPM_K3_10",2
"606","ZLF0057","CPM_K3_10",2
"607","ZLF2001","CPM_K3_10",2
"608","ZLF2007","CPM_K3_10",2
"609","ZLF2009","CPM_K3_10",2
"610","1DH0015","CPM_K3_100",2
"611","202046","CPM_K3_100",2
"612","202048","CPM_K3_100",2
"613","LAMA101","CPM_K3_100",2
"614","202031","CPM_K3_101",2
"615","202108","CPM_K3_101",2
"616","METZ618","CPM_K3_101",2
"617","1TN0124","CPM_K3_102",2
"618","VDMB001","CPM_K3_102",2
"619","VDMWL31","CPM_K3_102",2
"620","1TN0084","CPM_K3_103",2
"621","1TN0085","CPM_K3_103",2
"622","1TN0086","CPM_K3_103",2
"623","STF0004","CPM_K3_103",2
"624","STF0010","CPM_K3_103",2
"625","195049","CPM_K3_104",2
"626","1TN0072","CPM_K3_104",2
"627","BJG0004","CPM_K3_104",2
"628","OFBG_QT3","CPM_K3_104",2
"629","068063","CPM_K3_105",2
"630","068065","CPM_K3_105",2
"631","068093","CPM_K3_105",2
"632","068094","CPM_K3_105",2
"633","VAL0014","CPM_K3_105",2
"634","068_QT04","CPM_K3_106",2
"635","068096","CPM_K3_106",2
"636","VFH_QT2","CPM_K3_106",2
"637","DAAH15A","CPM_K3_107",2
"638","OSD_QT1","CPM_K3_107",2
"639","VFH0037","CPM_K3_107",2
"640","PLIC101","CPM_K3_108",2
"641","VFH0013","CPM_K3_108",2
"642","VFH0027","CPM_K3_108",2
"643","OFBG209","CPM_K3_109",2
"644","OSN0003","CPM_K3_109",2
"645","VFH0013","CPM_K3_109",2
"646","BGA0003","CPM_K3_11",2
"647","DAAH15A","CPM_K3_11",2
"648","IWRD578","CPM_K3_11",2
"649","NOVY119","CPM_K3_110",2
"650","TROY210","CPM_K3_110",2
"651","VLD0001","CPM_K3_110",2
"652","FLEV118","CPM_K3_111",2
"653","ILLA203","CPM_K3_111",2
"654","NOVY108","CPM_K3_111",2
"655","DMN1033","CPM_K3_112",2
"656","TROY061","CPM_K3_112",2
"657","TROY173","CPM_K3_112",2
"658","CUY0049","CPM_K3_113",2
"659","STF0018","CPM_K3_113",2
"660","STF0022","CPM_K3_113",2
"661","CUY0001","CPM_K3_114",2
"662","CUY0044","CPM_K3_114",2
"663","CUY0081","CPM_K3_114",2
"664","6001005","CPM_K3_115",2
"665","BHC0056","CPM_K3_115",2
"666","BHC0058","CPM_K3_115",2
"667","BHC0059","CPM_K3_115",2
"668","DAAH15A","CPM_K3_115",2
"669","DMN1037","CPM_K3_115",2
"670","MEH0011","CPM_K3_115",2
"671","NEW0003","CPM_K3_116",2
"672","NEW0004","CPM_K3_116",2
"673","NEW0013","CPM_K3_116",2
"674","IALP065","CPM_K3_117",2
"675","NEW0013","CPM_K3_117",2
"676","NEW0014","CPM_K3_117",2
"677","065169","CPM_K3_118",2
"678","068034","CPM_K3_118",2
"679","1DH0032","CPM_K3_118",2
"680","1DH0032","CPM_K3_119",2
"681","1DH0036","CPM_K3_119",2
"682","C4A0201","CPM_K3_119",2
"683","1TN0067","CPM_K3_12",2
"684","EKB0013","CPM_K3_12",2
"685","IWRD543","CPM_K3_12",2
"686","IWRD577","CPM_K3_12",2
"687","IWRD578","CPM_K3_12",2
"688","VBA0001","CPM_K3_12",2
"689","VDM2W02","CPM_K3_12",2
"690","VDM2W03","CPM_K3_12",2
"691","VDM2W13","CPM_K3_12",2
"692","VDM2W21","CPM_K3_12",2
"693","VDM2W24","CPM_K3_12",2
"694","VDMWL41","CPM_K3_12",2
"695","VDMWL52","CPM_K3_12",2
"696","VNW0005","CPM_K3_12",2
"697","VNW0006","CPM_K3_12",2
"698","VNW0009","CPM_K3_12",2
"699","VRW0001","CPM_K3_12",2
"700","068022","CPM_K3_120",2
"701","068026","CPM_K3_120",2
"702","068124","CPM_K3_120",2
"703","BHC0053","CPM_K3_121",2
"704","DAAH05","CPM_K3_121",2
"705","F1B0601","CPM_K3_121",2
"706","C5A0104","CPM_K3_13",2
"707","RAT0001","CPM_K3_13",2
"708","VDMWL06","CPM_K3_13",2
"709","VDMWL07","CPM_K3_13",2
"710","1TN0093","CPM_K3_14",2
"711","1TN0126","CPM_K3_14",2
"712","56304001","CPM_K3_14",2
"713","BHC0066","CPM_K3_14",2
"714","IWRD577","CPM_K3_14",2
"715","VDMWL05","CPM_K3_14",2
"716","VDMWL08","CPM_K3_14",2
"717","VDMWL10","CPM_K3_14",2
"718","VNW0007","CPM_K3_14",2
"719","VDMWL03","CPM_K3_15",2
"720","VRW0007","CPM_K3_15",2
"721","WOE0004","CPM_K3_15",2
"722","1GD0003","CPM_K3_16",2
"723","BSN0004","CPM_K3_16",2
"724","IALP065","CPM_K3_16",2
"725","IWRD577","CPM_K3_16",2
"726","VDM2W07","CPM_K3_16",2
