"series_a","series_b","r","sgc","ssgc","overlap","p"
"ca539","ca094","0.515941835171716","0.624703087885986","0","421","3.09797751896213e-07"
"ca539","ca512","0.626618557756327","0.709944751381215","0.00276243093922652","362","1.33226762955019e-15"
"ca539","ca513","0.535974881459793","0.653225806451613","0","372","3.40812822408054e-09"
"ca539","ca514","0.57694254851674","0.647058823529412","0","374","1.28562471779503e-08"
"ca539","ca536","0.525458733277112","0.667664670658683","0","334","8.87854234576935e-10"
"ca539","ca540","0.705232536910729","0.80952380952381","0","231","0"
"ca539","ca541","0.53676743844948","0.761194029850746","0","201","1.30118138486068e-13"
"ca539","ca542","0.681421057100541","0.763440860215054","0.00537634408602151","186","6.68576305429269e-13"
"ca539","ca543","0.792124749382318","0.758974358974359","0","195","4.73177053095242e-13"
"ca539","ca544","0.603967978980855","0.740213523131673","0","281","8.88178419700125e-16"
"ca539","ca545","0.639328123876307","0.763888888888889","0","216","8.65973959207622e-15"
"ca539","ca546","0.586026377120093","0.748987854251012","0.00404858299595142","247","5.10702591327572e-15"
"ca539","ca547","0.659583431052703","0.75","0","304","0"
"ca539","ca548","0.783875602189802","0.797872340425532","0","188","2.22044604925031e-16"
"ca539","ca549","0.596802974574755","0.766990291262136","0","103","5.98291516329397e-08"
"ca539","ca552","0.679593389172495","0.744444444444444","0.00277777777777778","360","0"
"ca539","ca553","0.658982810677845","0.738317757009346","0.00233644859813084","428","0"
"ca539","ca554","0.674079785132018","0.773519163763066","0","287","0"
"ca539","ca599","0.537176902458564","0.683229813664596","0","161","3.32174278927511e-06"
"ca539","ca601","0.660189822608717","0.716666666666667","0","180","6.10788641886018e-09"
"ca539","ca612","0.570742836863079","0.69392523364486","0.00233644859813084","428","1.11022302462516e-15"
"ca540","ca512","0.655670069333429","0.744186046511628","0","215","8.01358979174438e-13"
"ca540","ca536","0.660092526479572","0.744588744588745","0","231","1.0458300891969e-13"
"ca540","ca537","0.542311506792695","0.705627705627706","0","231","4.09033029669104e-10"
"ca540","ca539","0.705232536910729","0.80952380952381","0","231","0"
"ca540","ca542","0.658391171418781","0.752688172043011","0.00537634408602151","186","5.48538992006797e-12"
"ca540","ca543","0.708134192449431","0.794871794871795","0","195","2.22044604925031e-16"
"ca540","ca544","0.630467242972672","0.735930735930736","0","231","7.40962846634829e-13"
"ca540","ca545","0.507457296595108","0.712962962962963","0","216","3.8545389102751e-10"
"ca540","ca546","0.573614504031922","0.766233766233766","0.00432900432900433","231","6.66133814775094e-16"
"ca540","ca547","0.605843933533498","0.748917748917749","0","231","3.84137166520304e-14"
"ca540","ca548","0.672614529767429","0.776595744680851","0","188","3.33066907387547e-14"
"ca540","ca549","0.568208733884129","0.728155339805825","0","103","3.63820198878706e-06"
"ca540","ca550","0.567791776587109","0.727272727272727","0","231","4.89830398464619e-12"
"ca540","ca552","0.755644940607451","0.813852813852814","0","231","0"
"ca540","ca553","0.718499273354485","0.779220779220779","0.00432900432900433","231","0"
"ca540","ca554","0.624424924699191","0.779220779220779","0","231","0"
"ca540","ca601","0.586172893239023","0.688888888888889","0","180","4.01129933047528e-07"
"ca541","ca512","0.523656777758616","0.702702702702703","0","185","3.50549975713932e-08"
"ca541","ca513","0.508128388075575","0.707182320441989","0","181","2.47948108711427e-08"
"ca541","ca539","0.53676743844948","0.761194029850746","0","201","1.30118138486068e-13"
"ca541","ca542","0.685093673512856","0.811827956989247","0.00537634408602151","186","0"
"ca541","ca543","0.549392227158959","0.733333333333333","0","195","7.18971548963054e-11"
"ca541","ca548","0.57979166601867","0.776595744680851","0","188","3.33066907387547e-14"
"ca542","ca512","0.62489319982912","0.752941176470588","0","170","4.22686330381339e-11"
"ca542","ca536","0.589938622952146","0.682795698924731","0.00537634408602151","186","6.16415348986266e-07"
"ca542","ca537","0.517157167483764","0.693548387096774","0.00537634408602151","186","1.29681068550269e-07"
"ca542","ca538","0.523812844583213","0.693548387096774","0.00537634408602151","186","1.29681068550269e-07"
"ca542","ca539","0.681421057100541","0.763440860215054","0.00537634408602151","186","6.68576305429269e-13"
"ca542","ca540","0.658391171418781","0.752688172043011","0.00537634408602151","186","5.48538992006797e-12"
"ca542","ca541","0.685093673512856","0.811827956989247","0.00537634408602151","186","0"
