"code","studysite","species","investigator","lon","lat","url","geom","name_en","continent"
"AK001","HERRING ALPINE","TSHE","FRITTS, H.C.","-147.75","60.43000000000001","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3264,15712","0101000020E610000000000000007862C0D8A3703D0A374E40","United States of America","North America"
"AK006","DENALI NATIONAL PARK","PCGL","SCHWEINGRUBER, F.H.","-149.58","63.66999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4397,16754","0101000020E6100000C3F5285C8FB262C0F4285C8FC2D54F40","United States of America","North America"
"AK007","GLENN HIGHWAY","PCGL","SCHWEINGRUBER, F.H.","-149.58","61.329999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4425,16782","0101000020E6100000C3F5285C8FB262C008D7A3703DAA4E40","United States of America","North America"
"AK008","MOOSE PASS SEWARD","PCSI","SCHWEINGRUBER, F.H.","-149.5","60.5","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4537,16882","0101000020E61000000000000000B062C00000000000404E40","United States of America","North America"
"AK009","SLANA BEI TOK","PCGL","SCHWEINGRUBER, F.H.","-143.92000000000002","62.829999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4657,16983","0101000020E61000003E0AD7A370FD61C008D7A3703D6A4F40","United States of America","North America"
"AK010","EUREKA SUMMIT","PCGL","SCHWEINGRUBER, F.H.","-147.32999999999998","61.829999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4409,16766","0101000020E6100000C2F5285C8F6A62C008D7A3703DEA4E40","United States of America","North America"
"AK011","MOUNT BILLY MITCHELL","PCGL","SCHWEINGRUBER, F.H.","-145.25","61.329999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4538,16883","0101000020E610000000000000002862C008D7A3703DAA4E40","United States of America","North America"
"AK012","NORTHWAY JUNCTION","PCGL","SCHWEINGRUBER, F.H.","-141.32999999999998","62.829999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4564,16904","0101000020E6100000C2F5285C8FAA61C008D7A3703D6A4F40","United States of America","North America"
"AK013","WILLOW ISLAND","PCGL","SCHWEINGRUBER, F.H.","-148.17000000000002","64.82999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:4735,17051","0101000020E61000003E0AD7A3708562C084EB51B81E355040","United States of America","North America"
"AK014","SETTLEMENT POINT AFOGNAK ISLAND","PCSI","HARLAN, T.P.","-152.7","58.04999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3480,15912","0101000020E610000066666666661663C06466666666064D40","United States of America","North America"
"AK015","ELLSWORTH GLACIER","TSME","WILES, G.","-148.97","60.079999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5240,17562","0101000020E6100000D7A3703D0A9F62C008D7A3703D0A4E40","United States of America","North America"
"AK016","EXIT GLACIER","PCSI","WILES, G.","-149.58","60.19999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5241,17563","0101000020E6100000C3F5285C8FB262C09899999999194E40","United States of America","North America"
"AK017","GREWINGK GLACIER","PCSI","WILES, G.","-151.15","59.620000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5242,17565","0101000020E6100000CDCCCCCCCCE462C090C2F5285CCF4D40","United States of America","North America"
"AK018","KENAI LOWLANDS","PCSI","WILES, G.","-151.42000000000002","59.68000000000001","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5243,17566","0101000020E61000003E0AD7A370ED62C0D8A3703D0AD74D40","United States of America","North America"
"AK019","MOUNTAIN LAKE ALASKA","PCSI","WILES, G.","-139.32999999999998","59.16999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5245,17570","0101000020E6100000C2F5285C8F6A61C0F4285C8FC2954D40","United States of America","North America"
"AK020","CORDOVA EYAK MOUNTAIN","TSME","WILES, G.","-145.67000000000002","60.599999999999994","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5239,17561","0101000020E61000003E0AD7A3703562C0CCCCCCCCCC4C4E40","United States of America","North America"
"AK021","MINERS WELL","TSME","WILES, G.","-141.68","60","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5244,17569","0101000020E6100000F6285C8FC2B561C00000000000004E40","United States of America","North America"
"AK022","NICHAWAK MOUNTAIN","PCSI","WILES, G.","-143.97","60.25","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5246,17571","0101000020E6100000D7A3703D0AFF61C00000000000204E40","United States of America","North America"
"AK023","PETROF LATERAL MORAINE","PCSI","WILES, G.","-150.83","59.370000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5247,17572","0101000020E6100000C3F5285C8FDA62C090C2F5285CAF4D40","United States of America","North America"
"AK024","ROCK GLACIER","TSME","WILES, G.","-148.83","60.06999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5248,17574","0101000020E6100000C3F5285C8F9A62C0285C8FC2F5084E40","United States of America","North America"
"AK025","TEBENKOF GLACIER","TSME","WILES, G.","-148.45","60.75","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5249,17575","0101000020E610000066666666668E62C00000000000604E40","United States of America","North America"
"AK026","TUSTEMENA MORAINE","PCSI","WILES, G.","-150.58","60.079999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5250,17576","0101000020E6100000C3F5285C8FD262C008D7A3703D0A4E40","United States of America","North America"
"AK027","TURNAGAIN PASS","TSME","JACOBY, G.C.","-149.17000000000002","60.81999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3614,16040","0101000020E61000003E0AD7A370A562C0285C8FC2F5684E40","United States of America","North America"
"AK028","WITTIER CANAL","TSME","WILES, G.","-148.58","60.829999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5251,17577","0101000020E6100000C3F5285C8F9262C008D7A3703D6A4E40","United States of America","North America"
"AK029","WATER SUPPLY","TSME","JACOBY, G.C.","-149.47","60.120000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3618,16044","0101000020E6100000D7A3703D0AAF62C090C2F5285C0F4E40","United States of America","North America"
"AK030","WOLVERINE GLACIER","TSME","WILES, G.","-148.9","60.370000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5252,17578","0101000020E6100000CDCCCCCCCC9C62C090C2F5285C2F4E40","United States of America","North America"
"AK031","FOUR TWELVE WITH REVISIT","PCGL","JACOBY, G.C.","-162.3","67.93","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3593,16019","0101000020E61000009A999999994964C0EC51B81E85FB5040","United States of America","North America"
"AK032","ARRIGETCH","PCGL","JACOBY, G.C.","-154.05","67.44999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3586,16012","0101000020E61000009A999999994163C0CCCCCCCCCCDC5040","United States of America","North America"
"AK033","SHEENJEK RIVER AND FLATS","PCGL","JACOBY, G.C.","-143.72","68.63","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3607,16033","0101000020E6100000D7A3703D0AF761C0B81E85EB51285140","United States of America","North America"
"AK034","FOX RIVER BANK","PCGL","LLOYD, A.H.","-163.7","64.82","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3889,16284","0101000020E610000066666666667664C014AE47E17A345040","United States of America","North America"
"AK035","CANYON CREEK","PCGL","LLOYD, A.H.","-147.78","63.25","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3879,16274","0101000020E6100000295C8FC2F57862C00000000000A04F40","United States of America","North America"
"AK036","EAGLE SUMMIT BELOW TREELINE","PCGL","LLOYD, A.H.","-145.32999999999998","65.5","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3887,16282","0101000020E6100000C2F5285C8F2A62C00000000000605040","United States of America","North America"
"AK037","EAGLE SUMMIT TREELINE","PCGL","LLOYD, A.H.","-145.32999999999998","65.5","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3888,16283","0101000020E6100000C2F5285C8F2A62C00000000000605040","United States of America","North America"
"AK038","GRASSHOPPER HILL","PCGL","LLOYD, A.H.","-163.67000000000002","64.91999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3890,16285","0101000020E61000003E0AD7A3707564C07A14AE47E13A5040","United States of America","North America"
"AK039","MONAHAN FLATS","PCGL","LLOYD, A.H.","-147.92000000000002","63.26999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3891,16286","0101000020E61000003E0AD7A3707D62C0C0F5285C8FA24F40","United States of America","North America"
"AK040","NOME CREEK BELOW TREELINE","PCGL","LLOYD, A.H.","-146.62","65.37","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3892,16287","0101000020E6100000A4703D0AD75362C048E17A14AE575040","United States of America","North America"
"AK041","NOME CREEK TREELINE","PCGL","LLOYD, A.H.","-146.62","65.37","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3893,16288","0101000020E6100000A4703D0AD75362C048E17A14AE575040","United States of America","North America"
"AK042","TWELVEMILE SUMMIT BELOW TREELINE","PCGL","LLOYD, A.H.","-145.93","65.37","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3894,16289","0101000020E6100000F6285C8FC23D62C048E17A14AE575040","United States of America","North America"
"AK043","TWELVEMILE SUMMIT TREELINE","PCGL","LLOYD, A.H.","-145.93","65.37","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3895,16290","0101000020E6100000F6285C8FC23D62C048E17A14AE575040","United States of America","North America"
"AK044","USIBELLI BELOW TREELINE","PCGL","LLOYD, A.H.","-148.67000000000002","63.900000000000006","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3896,16291","0101000020E61000003E0AD7A3709562C03433333333F34F40","United States of America","North America"
"AK045","USIBELLI TREELINE","PCGL","LLOYD, A.H.","-148.67000000000002","63.900000000000006","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3897,16292","0101000020E61000003E0AD7A3709562C03433333333F34F40","United States of America","North America"
"AK047","FIRTH RIVER","PCGL","WILMKING, M.","-141.1","68.1","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5256,17582","0101000020E61000003333333333A361C06666666666065140","United States of America","North America"
"AK049","NORTH FORK KOYUKUK","PCGL","WILMKING, M.","-150.08","67.15","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5258,17584","0101000020E6100000C3F5285C8FC262C09A99999999C95040","United States of America","North America"
"AK051","NUTIRWIK CREEK FLOODPLAIN","PCGL","WILMKING, M.","-149.13","67.15","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5260,17586","0101000020E61000005C8FC2F528A462C09A99999999C95040","United States of America","North America"
"AK053","SHEENJEK RIVER","PCGL","JOERGENSON, J.","-143.13","68.07999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3642,16068","0101000020E61000005C8FC2F528E461C084EB51B81E055140","United States of America","North America"
"AK071","SILVER TIP","PCGL","JACOBY, G.C.","-142.32999999999998","62.56999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3608,16034","0101000020E6100000C2F5285C8FCA61C0285C8FC2F5484F40","United States of America","North America"
"AK073","NAZINA TREELINE","PCGL","JACOBY, G.C.","-142.68","61.370000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3606,16032","0101000020E6100000F6285C8FC2D561C090C2F5285CAF4E40","United States of America","North America"
"AK074","NABESNA MINE","PCGL","JACOBY, G.C.","-143.05","62.370000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3605,16031","0101000020E61000009A99999999E161C090C2F5285C2F4F40","United States of America","North America"
"AK075","HAWKINS HILL","PCGL","JACOBY, G.C.","-142.07999999999998","61.150000000000006","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3595,16021","0101000020E6100000C2F5285C8FC261C03433333333934E40","United States of America","North America"
"AK076","CHISANA AIR","PCGL","JACOBY, G.C.","-142.02","62.079999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3590,16016","0101000020E6100000713D0AD7A3C061C008D7A3703D0A4F40","United States of America","North America"
"AK077","CARIBOU CREEK","PCGL","JACOBY, G.C.","-143.28","62.54999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3588,16014","0101000020E6100000295C8FC2F5E861C06466666666464F40","United States of America","North America"
"AK078","BIG BEND LAKE","PCGL","JACOBY, G.C.","-142.72","61.329999999999984","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3587,16013","0101000020E6100000D7A3703D0AD761C008D7A3703DAA4E40","United States of America","North America"
"AK079","DALTON HIGHWAY MILE POST 171","PCMA","LLOYD, A.H.","-150.27","67.22","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3880,16275","0101000020E6100000713D0AD7A3C862C0AE47E17A14CE5040","United States of America","North America"
"AK080","DALTON HIGHWAY MILE POST 182","PCMA","LLOYD, A.H.","-150.05","67.35","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3881,16276","0101000020E61000009A99999999C162C06666666666D65040","United States of America","North America"
"AK081","DALTON HIGHWAY MILE POST 184","PCMA","LLOYD, A.H.","-150.1","67.38","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3882,16277","0101000020E61000003333333333C362C0B81E85EB51D85040","United States of America","North America"
"AK082","DALTON HIGHWAY MILE POST 199","PCMA","LLOYD, A.H.","-149.85","67.53","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3883,16278","0101000020E61000003333333333BB62C052B81E85EBE15040","United States of America","North America"
"AK083","DALTON HIGHWAY MILE POST 200","PCMA","LLOYD, A.H.","-149.83","67.54999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3884,16279","0101000020E6100000C3F5285C8FBA62C03233333333E35040","United States of America","North America"
"AK084","DALTON HIGHWAY MILE POST 201","PCMA","LLOYD, A.H.","-149.82","67.57","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3885,16280","0101000020E61000000AD7A3703DBA62C014AE47E17AE45040","United States of America","North America"
"AK085","DALTON HIGHWAY MILE POST 235","PCGL","LLOYD, A.H.","-149.68","68.03","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3886,16281","0101000020E6100000F6285C8FC2B562C052B81E85EB015140","United States of America","North America"
"AK086","FISH TRAP","PCGL","WILES, G.","-154.33","60.47999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5561,17564","0101000020E6100000C3F5285C8F4A63C03C0AD7A3703D4E40","United States of America","North America"
"AK087","PORTAGE LAKE","PCGL","WILES, G.","-153.88","60.5","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5564,17573","0101000020E61000005C8FC2F5283C63C00000000000404E40","United States of America","North America"
"AK088","MIDDLE TELAQUANA","PCGL","WILES, G.","-153.92000000000002","60.97","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5563,17568","0101000020E61000003E0AD7A3703D63C05C8FC2F5287C4E40","United States of America","North America"
"AK089","LOWER TWIN LAKE","PCGL","WILES, G.","-154.02","60.650000000000006","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:5562,17567","0101000020E6100000713D0AD7A34063C03433333333534E40","United States of America","North America"
"AK097","HAWKINS GLACIER","PCGL","JACOBY, G.C.","-142.0667","61.13329999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12444,52641","0101000020E610000095D4096822C261C0444772F90F914E40","United States of America","North America"
"AK098","DEER MOUNTAIN","TSME","WILES, G.","-131.6","55.33329999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12445,52642","0101000020E610000033333333337360C0DCE00B93A9AA4B40","United States of America","North America"
"AK099","ALLISON POINT","TSME","WILES, G.","-146.35","61.0667","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12446,52643","0101000020E610000033333333334B62C0545227A089884E40","United States of America","North America"
"AK10","RUSSELFJORD SOUTHERN END E","PCSI","KAISER, K.","-139.37","59.599999999999994","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3667,16093","0101000020E6100000A4703D0AD76B61C0CCCCCCCCCCCC4D40","United States of America","North America"
"AK100","BASIN BUSHWACK","TSME","WILES, G.","-132.2833","56.29999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12447,52644","0101000020E61000009E5E29CB108960C06466666666264C40","United States of America","North America"
"AK101","WRANGELL PINNACLE","TSME","WILES, G.","-132.3167","56.4333","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12448,52645","0101000020E610000095D40968228A60C0ACADD85F76374C40","United States of America","North America"
"AK102","MCGINNIS TRAIL","TSME","WILES, G.","-134.5667","58.4333","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12449,52646","0101000020E610000095D4096822D260C0ACADD85F76374D40","United States of America","North America"
"AK103","SAVAGE RIVER","PCGL","JACOBY, G.C.","-149.1833","64.73329999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12450,52647","0101000020E61000006B2BF697DDA562C0088A1F63EE2E5040","United States of America","North America"
"AK104","DALTON HIGHWAY","PCGL","JACOBY, G.C.","-149.76670000000001","67.9667","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12451,52648","0101000020E6100000FC3A70CE88B862C0C442AD69DEFD5040","United States of America","North America"
"AK105","RABBIT RUN","PCGL","JACOBY, G.C.","-141.3667","61.61669999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12463,52658","0101000020E61000002F6EA301BCAB61C0B8B88D06F0CE4E40","United States of America","North America"
"AK106","SUKAK PAK","PCGL","JACOBY, G.C.","-149.4667","67.35","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12464,52659","0101000020E610000062A1D634EFAE62C06666666666D65040","United States of America","North America"
"AK107","GREAT NUNATAK","TSME","WILES, G.","-146.98329999999999","61.08329999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12465,52660","0101000020E610000004C58F31775F62C0DCE00B93A98A4E40","United States of America","North America"
"AK108","KODIAK ISLAND","PCSI","WILES, G.","-152.3167","57.61669999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:12466,52661","0101000020E610000095D40968220A63C0B8B88D06F0CE4C40","United States of America","North America"
"AK11","RUSSELFJORD SOUTHERN END C","PCSI","KAISER, K.","-139.37","59.599999999999994","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3665,16091","0101000020E6100000A4703D0AD76B61C0CCCCCCCCCCCC4D40","United States of America","North America"
"AK12","PONY POINT  KODIAK ISLAND","PCSI","KAISER, K.","-152.28","57.620000000000005","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3660,16086","0101000020E6100000295C8FC2F50863C090C2F5285CCF4C40","United States of America","North America"
"AK13","TAKU GLACIER  NORTHERN BORDER  TAKU INLET","PCSI","KAISER, K.","-134.02","58.47","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3672,16098","0101000020E6100000713D0AD7A3C060C05C8FC2F5283C4D40","United States of America","North America"
"AK14","ISTHMUS  KODIAK ISLAND","PCSI","KAISER, K.","-152.33","57.629999999999995","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3658,16084","0101000020E6100000C3F5285C8F0A63C0703D0AD7A3D04C40","United States of America","North America"
"AK15","GULKANA  GLENALLEN","PCSI","KAISER, K.","-145.37","62.28","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3657,16083","0101000020E6100000A4703D0AD72B62C0A4703D0AD7234F40","United States of America","North America"
"AK16","GIRDWOOD  TURNAGAIN ARM","PCSI","KAISER, K.","-149.2","61.94999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3655,16081","0101000020E61000006666666666A662C09899999999F94E40","United States of America","North America"
"AK17","FORK TWIN CREEK  KODIAK ISLAND","PCSI","KAISER, K.","-152.32","57.599999999999994","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3654,16080","0101000020E61000000AD7A3703D0A63C0CCCCCCCCCCCC4C40","United States of America","North America"
"AK18","EAST YAKUTAT","PCSI","KAISER, K.","-139.7","59.51999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3653,16079","0101000020E610000066666666667661C0C0F5285C8FC24D40","United States of America","North America"
"AK19","CRAIG  PRINCE OF WALES ISLAND","PCSI","KAISER, K.","-133.13","55.47999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3652,16078","0101000020E61000005C8FC2F528A460C03C0AD7A370BD4B40","United States of America","North America"
"AK2","YAKUTAT  NEAR GLACIER BEAR LODGE","PCSI","KAISER, K.","-139.7","59.51999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3676,16102","0101000020E610000066666666667661C0C0F5285C8FC24D40","United States of America","North America"
"AK21","CORDOVA AIRPORT","PCSI","KAISER, K.","-145.47","60.51999999999998","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3651,16077","0101000020E6100000D7A3703D0A2F62C0C0F5285C8F424E40","United States of America","North America"
"AK22","BOULDER CREEK ALASKA NEAR HAINES","PCSI","KAISER, K.","-135.77","59.349999999999994","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3646,16072","0101000020E6100000713D0AD7A3F860C0CCCCCCCCCCAC4D40","United States of America","North America"
"AK24","BRASSIERE HILL  TAKU INLET  JUNEAU AREA B","PCSI","KAISER, K.","-134.02","58.47","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3647,16073","0101000020E6100000713D0AD7A3C060C05C8FC2F5283C4D40","United States of America","North America"
"AK3","TOK RIVER  NW TOK  TOK CUT OFF","PCSI","KAISER, K.","-143.17000000000002","63.22999999999999","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3674,16100","0101000020E61000003E0AD7A370E561C03C0AD7A3709D4F40","United States of America","North America"
"AK4","TAKU GLACIER FRONT  TAKU INLET  JUNEAU AREA","PCSI","KAISER, K.","-134.02","58.43000000000001","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3673,16099","0101000020E6100000713D0AD7A3C060C0D8A3703D0A374D40","United States of America","North America"
"AK5","SWEDE POINT  TAKU INLET  JUNEAU AREA","PCSI","KAISER, K.","-133.98000000000002","58.43000000000001","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3671,16097","0101000020E610000090C2F5285CBF60C0D8A3703D0A374D40","United States of America","North America"
"AK6","STARRIGAWAN  OLD SITKA","PCSI","KAISER, K.","-135.38","57.129999999999995","http://hurricane.ncdc.noaa.gov/pls/paleox/f?P=519:1:::::P1_STUDY_ID,P1_SITE_ID:3669,16095","0101000020E61000005C8FC2F528EC60C0703D0AD7A3904C40","United States of America","North America"
